ID,NAME,VOL,DEN,PLD_A,LCD_A,Sa_m2cm-3,Sa_m2g-1,Va_m3m-3,Va_cm3g-1,C2H6_Hen,C2H6_Qst,C2H4_Hen,C2H4_Qst,C2H6_Ds,C2H4_Ds,C2H6_P0,C2H4_P0,C2H6_P0_barrer,C2H4_P0_barrer,Sads_C2H6_C2H4,Sads_C2H4_C2H6,Sdiff_C2H4_C2H6,Sperm_C2H6_C2H4,Sperm_C2H4_C2H6
1718,MN7186,20709.9003,0.52736,6.92633,9.95731,2495.88989,4732.81006,0.79209,1.50199,1.638e-05,14.59484,1.035e-05,12.379222,2.447e-08,2.731e-08,2.1137569689600002e-10,1.4906278656e-10,632861.3679520959,446295.76814371266,1.5826086956521739,0.6318681318681318,1.1160604822231304,1.4180312992533393,0.7052030519541758
414,MN15289,8588.30957,0.43019,7.7132,14.66391,1955.14001,4544.85986,0.8102,1.88336,9.573e-06,12.042514,6.384e-06,9.1813103,4.995e-08,5.282e-08,2.0570453305649997e-10,1.450613069472e-10,615881.835498503,434315.2902610779,1.4995300751879699,0.6668755875900972,1.0574574574574573,1.418052390299869,0.7051925632934722
1952,MN7982,26259.6992,0.48568,7.8091,11.46525,2317.57007,4771.81006,0.81936,1.68704,1.153e-05,13.808773,7.573e-06,11.020425,3.02e-08,3.242e-08,1.6911669008e-10,1.192425314288e-10,506337.39544910187,357013.56715209584,1.5225141951670407,0.656808326105811,1.0735099337748346,1.4182581336842885,0.7050902626606089
1637,MN6918,20294.0996,0.6108,6.85983,10.91606,2358.19995,3860.80005,0.76971,1.26016,2.123e-05,16.462819,1.278e-05,13.43146,1.853e-08,2.17e-08,2.4028377251999996e-10,1.693907208e-10,719412.4925748503,507157.8467065869,1.6611893583724568,0.6019783325482808,1.17107393416082,1.4185179175410887,0.7049611341768858
1388,MN6251,14383.2002,0.63544,6.2334,9.2493,2637.81006,4151.14014,0.76656,1.20634,1.807e-05,16.842834,1.054e-05,12.439741,2.426e-08,2.932e-08,2.78563043408e-10,1.9637180243200005e-10,834021.0880479043,587939.5282395212,1.7144212523719164,0.5832872163807415,1.2085737840065953,1.4185490989953167,0.7049456382639467
1163,MN5602,20342.3007,0.65965,6.61926,9.12787,2359.6001,3577.07007,0.75471,1.14411,2.54e-05,17.714327,1.472e-05,13.967393,1.696e-08,2.063e-08,2.841666656e-10,2.0031829024e-10,850798.4000000001,599755.3600000001,1.7255434782608696,0.5795275590551181,1.2163915094339621,1.4185757339459208,0.7049324023176349
1934,MN7910,19723.0996,0.61238,6.35584,9.08941,2470.11011,4033.6499,0.76595,1.25079,2.089e-05,16.108848,1.307e-05,13.68854,1.563e-08,1.761e-08,1.9994862246600002e-10,1.40947034226e-10,598648.5702574851,421997.1084610779,1.5983167559296099,0.6256582096696984,1.126679462571977,1.4186082280056673,0.7049162554244011
1670,MN7026,15674.7998,0.78223,5.74777,9.40992,2357.0,3013.19995,0.72199,0.923,2.668e-05,17.17481,1.6e-05,14.854694,1.306e-08,1.535e-08,2.72560846984e-10,1.92115688e-10,816050.4400718565,575196.6706586827,1.6675,0.5997001499250375,1.1753445635528328,1.4187328990228014,0.7048543109762117
2336,MM26449,14558.3,0.53074,6.79456,11.95406,2451.63,4619.3,0.77901,1.46779,1.31e-05,14.9315,8.147e-06,11.181185,3.09e-08,3.502e-08,2.148382446e-10,1.5142433607560002e-10,643228.2772455091,453366.27567544923,1.6079538480422242,0.6219083969465649,1.1333333333333333,1.41878280709608,0.7048295165394403
2470,MM8997,7666.41,0.75041,6.03633,9.14927,2229.0,2970.36,0.70883,0.94459,4.67e-05,16.47,2.926e-05,17.072681,1.09e-08,1.226e-08,3.8198120229999997e-10,2.6919277831599997e-10,1143656.2943113772,805966.4021437126,1.5960355434039644,0.6265524625267667,1.1247706422018349,1.4189875549023827,0.7047278156493724
967,MN5158,19762.1992,0.67366,6.26462,8.16563,2422.6001,3596.19995,0.7441,1.10457,2.529e-05,16.993336,1.552e-05,14.72778,1.489e-08,1.709e-08,2.5367886624600005e-10,1.7867942268800002e-10,759517.5636107787,534968.3314011977,1.6295103092783505,0.6136812969553184,1.147750167897918,1.4197430371652804,0.7043528116162786
1082,MN5364,19796.9003,0.76169,6.53938,9.26067,2335.87988,3066.71997,0.72444,0.9511,2.285e-05,17.274781,1.411e-05,15.152467,1.281e-08,1.461e-08,2.22953137365e-10,1.57020184599e-10,667524.3633682636,470120.3131706587,1.6194188518781005,0.6175054704595186,1.1405152224824355,1.4199011288541048,0.7042743890252589
1823,MN7534,13510.4003,0.63899,7.62877,11.28668,2471.72998,3868.16992,0.78222,1.22415,1.547e-05,15.754175,9.43e-06,12.550306,2.191e-08,2.531e-08,2.1658419082299996e-10,1.5250985196699996e-10,648455.6611467066,456616.32325449097,1.64050901378579,0.6095669036845507,1.1551802829758102,1.4201324572124323,0.7041596682910077
2017,MN8206,24717.9003,0.58267,7.39137,9.45168,2394.71997,4109.89014,0.78192,1.34196,1.76e-05,15.232858,1.148e-05,13.546492,2.016e-08,2.176e-08,2.0674063872000002e-10,1.4555376281600002e-10,618983.9482634732,435789.70902994025,1.5331010452961673,0.6522727272727272,1.0793650793650795,1.4203730272596844,0.704040404040404
1416,MN6329,23281.6992,0.51699,6.95928,10.61522,2495.22998,4826.45996,0.81055,1.56783,1.177e-05,13.713995,7.462e-06,10.446105,3.835e-08,4.258e-08,2.3335868770499997e-10,1.6426424600039996e-10,698678.7057035929,491809.1197616766,1.5773251139104798,0.6339847068819031,1.1102998696219035,1.4206298289917076,0.7039131373932577
1680,MN7059,18839.4003,0.56203,7.43087,10.9649,2391.56006,4255.24023,0.79134,1.40801,1.522e-05,14.732386,9.586e-06,12.226364,2.306e-08,2.577e-08,1.9725746759599998e-10,1.3883895657659997e-10,590591.2203473054,415685.4987323353,1.5877321093261008,0.6298291721419185,1.1175195143104943,1.4207645495172636,0.7038463905506175
1813,MN7499,13305.7998,0.72368,5.95205,9.8706,2431.03003,3359.23999,0.75935,1.04929,1.488e-05,16.188544,9.034e-06,12.821839,2.161e-08,2.505e-08,2.3270422502399998e-10,1.6377001425599998e-10,696719.2365988025,490329.384,1.6471109143236662,0.6071236559139785,1.1591855622397038,1.4209208326760252,0.7037689764296696
1267,MN5945,19864.1992,0.54913,6.85419,10.35984,2535.54004,4617.39014,0.79352,1.44505,1.603e-05,15.213095,9.762e-06,11.68924,3.036e-08,3.507e-08,2.67245536404e-10,1.879964895942e-10,800136.3365389223,562863.7413000001,1.642081540667896,0.6089831565814099,1.1551383399209487,1.421545354282216,0.703459792533269
878,MN4854,15941.9003,0.67076,6.92986,9.69888,2384.66992,3555.1499,0.7674,1.14407,1.644e-05,16.343864,9.525e-06,12.306857,2.284e-08,2.773e-08,2.5186340409599997e-10,1.7716666497e-10,754082.0481916168,530439.1166766468,1.7259842519685038,0.5793795620437956,1.2140980735551663,1.4216184751157817,0.7034236101346083
1331,MN6082,21798.5996,0.48754,7.55047,11.05872,2368.97998,4859.0498,0.82083,1.68362,1.102e-05,13.24871,7.215e-06,10.36037,3.276e-08,3.519e-08,1.7600935060799998e-10,1.23784382709e-10,526974.1036167665,370611.92427844316,1.5273735273735272,0.6547186932849366,1.0741758241758244,1.4219027211354576,0.7032829919626653
1585,MN6747,16854.8007,0.66436,6.46367,9.0418,2486.37988,3742.5,0.77408,1.16515,1.441e-05,15.37044,9.088e-06,12.534101,2.416e-08,2.694e-08,2.3129401081599993e-10,1.6265573713919997e-10,692497.0383712574,486993.22496766463,1.585607394366197,0.630673143650243,1.115066225165563,1.4219849535221722,0.7032423216033752
2406,MM8561,9071.15,0.73089,6.67541,10.06481,2228.47,3048.98,0.72306,0.98929,4.17e-05,17.7595,2.691e-05,17.741093,1.24e-08,1.351e-08,3.7792860119999994e-10,2.65718056149e-10,1131522.7580838322,795563.0423622755,1.5496098104793754,0.6453237410071944,1.0895161290322581,1.4222917579529426,0.7030906242747739
733,MN43286,4509.33984,0.63789,6.64938,10.30381,2207.96997,3461.33008,0.75489,1.18341,8.782e-05,16.11892,5.206e-05,17.558506,1.937e-08,2.297e-08,1.085097711126e-09,7.628004715979999e-10,3248795.542293414,2283833.7472994016,1.6868997310795235,0.5928034616260534,1.1858544140423335,1.4225184062259633,0.7029786016288303
1259,MN5915,15698.2002,0.71246,6.70394,8.93407,2456.33008,3447.66992,0.76358,1.07175,1.657e-05,16.701131,9.573e-06,12.400746,2.413e-08,2.936e-08,2.84865802886e-10,2.002463444688e-10,852891.6254071858,599539.9534994013,1.7309098506215397,0.5777308388654194,1.2167426440116038,1.4225767948057817,0.7029497484081524
1989,MN8111,19822.3007,0.57504,6.89784,10.54089,2592.05005,4507.6001,0.78996,1.37375,1.496e-05,15.128659,9.117e-06,11.466404,2.965e-08,3.42e-08,2.5506704256e-10,1.79298277056e-10,763673.7801197605,536821.1887904193,1.6408906438521447,0.6094251336898395,1.1534569983136593,1.42258501725778,0.702945685402783
747,MN4386,18816.3007,0.57895,7.05153,10.86997,2402.15991,4149.12012,0.78709,1.3595,1.533e-05,15.384804,9.749e-06,12.862241,2.297e-08,2.539e-08,2.0386572139499996e-10,1.4330582033449999e-10,610376.4113622754,429059.34231886227,1.5724689711765312,0.6359425962165688,1.1053548106225513,1.4225920546642343,0.7029422080077791
901,MN4930,12191.2002,0.67975,6.33427,9.49654,2644.65991,3890.6499,0.78002,1.14751,1.268e-05,14.517338,7.838e-06,11.398708,2.8e-08,3.184e-08,2.4133844e-10,1.6963971512000001e-10,722570.1796407186,507903.3386826348,1.6177596325593264,0.6181388012618296,1.1371428571428572,1.4226529432054376,0.7029121225777378
562,MN42327,3766.90991,1.17573,6.17964,8.04157,1417.18994,1205.37,0.64764,0.55084,1.602e-05,16.46072,1.079e-05,16.031384,8.667e-09,9.045e-09,1.6324463159820002e-10,1.147460160015e-10,488756.38203053904,343550.9461122755,1.4847080630213159,0.6735330836454433,1.0436137071651088,1.422660561880127,0.7029083583215683
1117,MN5462,18305.4003,0.62049,6.61134,11.07005,2417.1499,3895.58008,0.77814,1.25408,1.652e-05,16.054235,9.654e-06,12.012343,2.295e-08,2.76e-08,2.3524885566e-10,1.6532980869599998e-10,704337.891197605,494999.42723353294,1.7112077895172988,0.5843825665859563,1.2026143790849673,1.4229064771529714,0.7027868774628494
1584,MN6746,20305.8007,0.60058,7.41822,9.75451,2751.36011,4581.16992,0.78745,1.31115,1.485e-05,15.233606,8.982e-06,11.429294,2.917e-08,3.389e-08,2.6015594121e-10,1.8281653998840002e-10,778910.0036227547,547354.9101449103,1.653306613226453,0.6048484848484849,1.1618100788481318,1.423043786008133,0.7027190658729912
1858,MN7665,23237.5996,0.49915,7.31923,10.68115,2484.42993,4977.27979,0.80516,1.61305,1.371e-05,14.037157,8.801e-06,11.284205,2.796e-08,3.06e-08,1.9133996813999997e-10,1.3442638599e-10,572874.1561077845,402474.20955089823,1.557777525281218,0.6419401896425966,1.0944206008583692,1.4233810329040149,0.702552568063786
2320,MM26424,14691.4,0.39292,7.81062,12.36387,2305.0,5866.4,0.84453,2.1494,7.37e-06,9.72293,5.246e-06,7.6387556,7.81e-08,7.708e-08,2.2616357324e-10,1.5888179130560002e-10,677136.4468263474,475693.9859449103,1.4048799085017154,0.7118046132971507,0.9869398207426375,1.423470690892371,0.7025083174512725
1990,MN8113,19746.5996,0.57124,6.25899,10.22924,2472.06006,4327.52002,0.78299,1.37068,1.847e-05,16.248213,1.089e-05,12.427555,2.378e-08,2.833e-08,2.50898090584e-10,1.7623536598800002e-10,751191.887976048,527650.7963712576,1.6960514233241506,0.5896047644829453,1.1913372582001682,1.423653471466583,0.7024181235408681
1075,MN5332,22556.1992,0.47117,7.595,10.62638,2586.56006,5489.6001,0.81932,1.73889,1.076e-05,12.75002,7.059e-06,10.036516,3.977e-08,4.258e-08,2.0162551648399997e-10,1.416206128974e-10,603669.2110299402,424013.8110700599,1.5242952259526847,0.6560408921933085,1.0706562735730452,1.4237017645875591,0.7023942969472234
2023,MN8217,24801.5996,0.52926,7.05619,10.57088,2536.79004,4793.1001,0.8025,1.51627,1.446e-05,14.592298,8.911e-06,11.189636,3.286e-08,3.745e-08,2.51480852856e-10,1.7662303295700002e-10,752936.6851976048,528811.4759191618,1.6227135001683313,0.6162517289073305,1.139683505782106,1.4238281873306102,0.7023319308453906
1243,MN5870,19911.0,0.55511,6.80835,11.08306,2646.1499,4766.91016,0.80095,1.44287,1.358e-05,14.731388,8.244e-06,10.682557,3.414e-08,3.948e-08,2.57360764332e-10,1.8067338364319998e-10,770541.2105748503,540938.2743808384,1.6472586123241146,0.6070692194403534,1.1564147627416521,1.4244531161282996,0.7020238073668763
891,MN4895,14893.7002,0.62518,6.82921,9.757,2627.11011,4202.1499,0.78351,1.25325,1.363e-05,14.865165,8.342e-06,11.404725,3.204e-08,3.675e-08,2.73019356936e-10,1.9166049483e-10,817423.2243592816,573833.8168562875,1.6339007432270438,0.6120322817314747,1.1470037453183521,1.4244946887889656,0.7020033194017383
803,MN4583,19871.3007,0.58237,6.95177,10.27961,2360.79004,4053.73999,0.77938,1.33828,1.692e-05,15.626085,1.065e-05,12.84316,1.902e-08,2.121e-08,1.8741738160800002e-10,1.31549521005e-10,561129.8850538924,393860.8413323354,1.5887323943661973,0.6294326241134751,1.115141955835962,1.424690718568839,0.7019067275208626
1241,MN5867,19821.8007,0.54964,7.15871,10.81767,2368.31006,4308.87012,0.78755,1.43286,1.616e-05,14.644061,1.052e-05,12.557538,2.046e-08,2.206e-08,1.8172945190400002e-10,1.2755561436799997e-10,544100.1554011977,381903.0370299401,1.5361216730038025,0.6509900990099009,1.0782013685239493,1.424707589739701,0.7018984156480162
1447,MN6393,23202.5996,0.48785,7.51506,10.78041,2556.12988,5239.56006,0.8148,1.67018,1.172e-05,13.366646,7.534e-06,10.358387,3.649e-08,3.984e-08,2.0863529698e-10,1.46430402096e-10,624656.5777844312,438414.37753293413,1.555614547385187,0.6428327645051195,1.0918059742395176,1.42480860527323,0.7018486527235943
1795,MN7436,22433.9003,0.45953,7.30905,9.53251,2504.07007,5449.22998,0.82342,1.79188,1.008e-05,12.221472,6.739e-06,9.5826991,4.288e-08,4.501e-08,1.9862283571199997e-10,1.393857378767e-10,594679.1488383233,417322.5684931138,1.495770885888114,0.6685515873015874,1.0496735074626866,1.4249867937543284,0.7017608895626037
898,MN4925,14452.4003,0.7665,6.97324,8.66721,2391.30005,3119.77002,0.74145,0.96732,2.226e-05,15.855466,1.394e-05,14.340098,1.495e-08,1.675e-08,2.550812355e-10,1.789739175e-10,763716.2739520959,535850.0523952097,1.5968436154949786,0.6262353998203055,1.120401337792642,1.4252425105462643,0.7016349797317805
2163,MM23712,17502.4,0.42681,7.79178,12.00857,2239.18,5246.33,0.8145,1.90835,1.62e-05,14.6753,9.953e-06,11.348861,3.17e-08,3.62e-08,2.1918400740000002e-10,1.53779045466e-10,656239.5431137726,460416.30379041925,1.6276499547875014,0.6143827160493827,1.1419558359621451,1.4253177780873976,0.7015979281068659
2170,MM24157,9931.11,0.4685,7.13367,11.24185,2556.28,5456.35,0.77374,1.65154,3.09e-05,18.1107,2.158e-05,17.638402,1.09e-08,1.095e-08,1.57795485e-10,1.1070701850000002e-10,472441.57185628754,331458.139221557,1.4318813716404077,0.6983818770226538,1.0045871559633028,1.4253431005370267,0.7015854636145008
934,MN5035,19982.5,0.51388,7.31961,9.36058,2565.81006,4993.00977,0.8097,1.57566,1.229e-05,13.711124,7.804e-06,10.630135,3.577e-08,3.952e-08,2.25908482604e-10,1.5848782743040002e-10,676372.7024071857,474514.45338443125,1.5748334187596102,0.6349877949552483,1.1048364551299972,1.425399579681965,0.70155766442917
1957,MN8007,26219.0,0.46976,7.646,10.67093,2469.6001,5257.16016,0.81278,1.73021,1.44e-05,14.158473,9.358e-06,11.69145,2.727e-08,2.943e-08,1.8446911487999997e-10,1.2937469437439999e-10,552302.7391616766,387349.384354491,1.5387903398162002,0.6498611111111111,1.0792079207920793,1.425851599279231,0.7013352585258527
155,MN10998,12818.5,0.72234,7.07572,8.62821,2018.38,2794.21997,0.7296,1.01005,2.109e-05,15.016373,1.366e-05,14.841446,1.063e-08,1.151e-08,1.61939020878e-10,1.1357106224400001e-10,484847.36789820367,340033.12049101805,1.5439238653001464,0.6477003319108582,1.0827845719661335,1.4258827704726806,0.7013199266504213
1706,MN7150,15649.2998,0.69615,7.02334,9.64449,2327.22998,3342.98999,0.73698,1.05865,2.409e-05,17.737517,1.464e-05,14.39794,1.455e-08,1.679e-08,2.4400718842500005e-10,1.7111756844000003e-10,730560.4443862278,512328.04922155704,1.6454918032786885,0.6077210460772104,1.1539518900343644,1.4259622238061298,0.701280849734458
938,MN5060,23134.0996,0.51459,7.61405,11.21481,2494.12012,4846.77002,0.80195,1.55841,1.386e-05,14.453985,8.82e-06,11.613765,2.811e-08,3.097e-08,2.0048663111400001e-10,1.4056303728600002e-10,600259.3745928145,420847.4170239522,1.5714285714285714,0.6363636363636364,1.1017431519032372,1.4263111767147931,0.7011092784838783
1516,MN6503,19766.9003,0.66,6.85538,9.26011,2475.57007,3750.84009,0.7615,1.15378,2.006e-05,16.858784,1.172e-05,13.293894,1.948e-08,2.337e-08,2.57907408e-10,1.8077162400000002e-10,772177.8682634732,541232.4071856289,1.71160409556314,0.584247258225324,1.1996919917864477,1.4267029431566094,0.7009167569161101
1779,MN7392,21822.0996,0.51809,7.23358,10.1088,2484.71997,4795.95996,0.80173,1.54749,1.318e-05,14.394602,8.274e-06,11.042532,2.672e-08,2.983e-08,1.82455548064e-10,1.2787156476780002e-10,546274.096,382848.99631077854,1.5929417452260088,0.6277693474962065,1.1163922155688624,1.426865686638919,0.700836812717509
718,MN4319,20946.6992,0.80582,6.58342,9.5264,2218.73999,2753.37988,0.72156,0.89543,2.64e-05,17.233637,1.673e-05,15.44502,1.154e-08,1.276e-08,2.4549789792e-10,1.72022263336e-10,735023.6464670659,515036.7165748504,1.5780035863717872,0.6337121212121212,1.1057192374350087,1.427128635323701,0.7007076834199886
1136,MN5503,17907.3007,0.5363,7.96758,10.91362,2408.8501,4491.64014,0.81111,1.51243,9.566e-06,12.970308,6.257e-06,9.8679114,3.357e-08,3.596e-08,1.72222351506e-10,1.20668422436e-10,515635.78295209585,361282.70190419164,1.528847690586543,0.654087392849676,1.0711945189156984,1.4272362895714754,0.7006548301124321
1878,MN7734,23244.5,0.50411,7.56651,10.61108,2545.81006,5050.1499,0.81121,1.6092,1.226e-05,13.832811,7.783e-06,10.539087,3.338e-08,3.684e-08,2.0630137146799994e-10,1.4454130270919999e-10,617668.7768502993,432758.3913449102,1.5752280611589362,0.6348287112561175,1.103654883163571,1.4272831889653985,0.7006318071502508
654,MN42643,10176.9003,0.67042,6.45029,11.05736,2186.3999,3261.25,0.76925,1.14742,2.673e-05,17.333065,1.641e-05,14.956361,1.481e-08,1.69e-08,2.65400036946e-10,1.8592690818e-10,794610.8890598804,556667.3897604791,1.6288848263254112,0.6139169472502806,1.1411208642808912,1.4274428566792512,0.7005534374429264
2334,MM26445,14534.6,0.43562,7.72133,11.97227,2396.71,5501.83,0.81734,1.87627,1.05e-05,12.1431,6.899e-06,9.1652512,5.8e-08,6.184e-08,2.6529258000000004e-10,1.8585037277920002e-10,794289.1616766469,556438.2418538923,1.5219597043049715,0.6570476190476191,1.0662068965517242,1.4274525040376513,0.7005487027914614
1419,MN6331,19955.5996,0.48132,7.26213,9.68115,2646.5,5498.4502,0.81594,1.69523,1.168e-05,13.08039,7.538e-06,10.12709,3.909e-08,4.243e-08,2.1975684998400003e-10,1.539441084888e-10,657954.6406706589,460910.5044574851,1.5494826213849828,0.6453767123287671,1.0854438475313377,1.4275106214927877,0.7005201817372623
382,MN13833,27265.6992,0.54049,7.46196,9.96074,2322.55005,4297.10986,0.78094,1.44487,1.91e-05,15.98299,1.192e-05,13.29157,2.017e-08,2.264e-08,2.0822215103000002e-10,1.45861387712e-10,623419.6138622756,436710.7416526947,1.6023489932885906,0.6240837696335079,1.1224590976698066,1.4275344167239785,0.7005085049331987
1845,MN7625,22629.6992,0.53135,7.00983,10.9786,2406.29004,4528.64014,0.79151,1.48963,1.631e-05,14.981985,1.036e-05,12.492207,2.274e-08,2.507e-08,1.9707208269000005e-10,1.3800498502e-10,590036.1757185631,413188.5779041917,1.5743243243243243,0.6351931330472103,1.1024626209322779,1.4280069858450397,0.7002766862574124
1746,MN7268,13306.2998,0.68774,6.33733,10.16439,2543.54004,3698.42993,0.76849,1.11742,1.523e-05,16.703925,8.986e-06,12.357147,2.071e-08,2.458e-08,2.16922342942e-10,1.519051777112e-10,649468.0926407187,454805.9212910181,1.69485866904073,0.5900196979645437,1.1868662481892804,1.4280115148833814,0.7002744652809505
1386,MN6229,12180.9003,0.62145,7.53143,10.30363,2599.26001,4182.58984,0.79647,1.28164,1.065e-05,13.792083,6.732e-06,10.515718,3.334e-08,3.693e-08,2.2065887294999996e-10,1.5450039970199997e-10,660655.3082335329,462576.047011976,1.5819964349376114,0.632112676056338,1.1076784643071387,1.4282090750289729,0.7001775982831602
1888,MN7769,19797.0,0.75829,6.69847,8.52421,2395.45996,3159.03003,0.73846,0.97385,2.096e-05,17.366938,1.315e-05,14.936836,1.329e-08,1.483e-08,2.11228049136e-10,1.47877545205e-10,632419.3087904193,442747.14133233536,1.5939163498098858,0.6273854961832062,1.1158765989465762,1.4283984011445303,0.7000847937093263
2007,MN8174,17391.0996,0.69047,7.64348,10.11673,2358.43994,3415.71997,0.765,1.10795,1.514e-05,15.519198,9.555e-06,13.244891,1.977e-08,2.193e-08,2.0666996136600001e-10,1.446818778405e-10,618772.3394191618,433179.27497155697,1.5845107273678702,0.63110964332893,1.109256449165402,1.428444007298805,0.7000624419930923
787,MN4519,19911.6992,0.64449,7.45517,10.6831,2424.15991,3761.37988,0.76883,1.19293,1.976e-05,16.445464,1.182e-05,13.277053,1.95e-08,2.281e-08,2.4833488680000003e-10,1.73763655758e-10,743517.6251497008,520250.46634131746,1.6717428087986463,0.5981781376518218,1.1697435897435897,1.4291532122566246,0.6997150420429772
576,MN42341,3856.05005,0.9143,7.00704,7.89669,2357.33008,2578.29004,0.72529,0.79327,1.767e-05,17.611276,1.087e-05,14.601457,1.414e-08,1.608e-08,2.2844132933999995e-10,1.5981013127999996e-10,683956.0758682634,478473.4469461077,1.62557497700092,0.6151669496321449,1.1371994342291372,1.4294546128602617,0.6995675070781393
2117,MM21927,5146.81,0.61943,6.1687,9.83636,2152.17,3474.44,0.72148,1.16475,3.68e-05,16.9019,2.297e-05,15.969036,1.12e-08,1.255e-08,2.553042688e-10,1.78565254105e-10,764384.0383233535,534626.5092964072,1.6020896821941664,0.6241847826086956,1.1205357142857144,1.4297533418784594,0.699421341226708
461,MN18036,8346.53027,0.58016,7.7786,10.14526,2377.43994,4097.89014,0.7845,1.35221,1.581e-05,15.512955,9.885e-06,12.548589,2.291e-08,2.562e-08,2.10138071136e-10,1.4692766659199997e-10,629155.9016047906,439903.1933892215,1.5993930197268589,0.6252371916508539,1.118288956787429,1.430214445040685,0.6991958467959349
1756,MN7302,20532.5996,0.52151,7.09942,9.71607,2453.05005,4703.75977,0.80622,1.54594,1.34e-05,14.371796,8.283e-06,10.741159,3.022e-08,3.416e-08,2.1118443148000003e-10,1.475598359928e-10,632288.7170059882,441795.91614610783,1.6177713388868769,0.6181343283582089,1.1303772336201192,1.4311782746241635,0.6987249720951825
1788,MN7425,21749.5996,0.49969,7.52513,9.96593,2548.20996,5099.58984,0.80224,1.60548,1.312e-05,14.409185,8.323e-06,11.185043,3.094e-08,3.407e-08,2.0284056083199998e-10,1.4169439997089998e-10,607307.0683592815,424234.7304517964,1.5763546798029557,0.634375,1.101163542340013,1.4315354796919124,0.6985506221719455
1448,MN6395,23118.1992,0.4845,7.70459,10.56663,2580.78003,5326.64014,0.80911,1.66997,1.363e-05,14.373662,8.471e-06,10.886589,3.32e-08,3.731e-08,2.19244002e-10,1.5312768334500003e-10,656419.1676646707,458466.11779940134,1.6090190060205405,0.621496698459281,1.1237951807228916,1.4317724738644315,0.6984349945637283
933,MN5034,19974.0,0.51611,6.44869,9.40585,2578.30005,4995.62988,0.80851,1.56655,1.237e-05,13.824858,8.021e-06,11.185398,3.147e-08,3.389e-08,2.0091331362900003e-10,1.402950535259e-10,601536.8671526947,420045.07043682644,1.5422017204837302,0.6484236054971706,1.0768986336193198,1.4320769590918556,0.698286494766416
1717,MN7185,20749.8007,0.63,6.6789,10.58079,2466.3999,3914.90991,0.77364,1.228,1.91e-05,14.992219,1.209e-05,13.682344,1.929e-08,2.128e-08,2.3211657e-10,1.62083376e-10,694959.7904191618,485279.5688622755,1.5798180314309347,0.6329842931937173,1.1031622602384654,1.4320812888300156,0.6982843835750286
1179,MN5649,18796.0996,0.846,7.85894,10.52992,2067.25,2443.55005,0.7147,0.8448,1.885e-05,16.993702,1.168e-05,15.18703,1.064e-08,1.199e-08,1.6967714399999998e-10,1.184765472e-10,508015.40119760484,354720.2011976049,1.6138698630136987,0.6196286472148541,1.1268796992481203,1.4321580769362594,0.6982469436189945
2230,MM25752,23447.8,0.31949,7.82583,21.89731,1932.89,6049.88,0.8497,2.65953,1.55e-05,14.4308,9.849e-06,10.888511,3.45e-08,3.791e-08,1.708472775e-10,1.192897672491e-10,511518.79491017974,357154.9917637725,1.5737638338917657,0.6354193548387097,1.098840579710145,1.4322039638424142,0.698224572230014
717,MN43187,10435.0,0.69443,7.92096,14.0633,1959.21997,2821.32007,0.77184,1.11147,1.296e-05,14.640839,8.872e-06,13.645436,1.557e-08,1.588e-08,1.40127085296e-10,9.78364094048e-11,419542.17154491023,292923.381451497,1.460775473399459,0.684567901234568,1.0199100834938986,1.432259075618991,0.6981977053053909
846,MN4729,22406.1992,0.47373,7.49096,10.66942,2445.09009,5161.3501,0.8226,1.73643,9.931e-06,12.340607,6.586e-06,9.5929745,4.129e-08,4.347e-08,1.942534554927e-10,1.3562578185659998e-10,581597.1721338325,406065.21513952094,1.5078955359854236,0.6631759138052563,1.0527972874788083,1.4322752859636108,0.6981898031754536
1846,MN7628,22652.0,0.51848,7.07432,11.2264,2547.41992,4913.27979,0.80554,1.55367,1.31e-05,14.140588,8.323e-06,11.019419,3.033e-08,3.333e-08,2.0600402904000003e-10,1.438292503032e-10,616778.5300598805,430626.49791377253,1.5739517001081342,0.6353435114503817,1.09891196834817,1.432281880116403,0.6981865887451769
169,MN11052,7987.5498,1.00254,6.14186,7.99067,1908.52002,1903.68994,0.68039,0.67867,2.473e-05,15.028007,1.784e-05,16.166617,1.398e-08,1.353e-08,3.46603542516e-10,2.41988293008e-10,1037735.157233533,724515.8473293415,1.3862107623318387,0.7213910230489284,0.9678111587982832,1.4323153331411014,0.6981702819636626
1750,MN7292,19895.5,0.5663,7.06971,8.36243,2554.95996,4511.62988,0.7822,1.38124,1.749e-05,15.769451,1.063e-05,12.23605,2.383e-08,2.737e-08,2.3602630821000004e-10,1.6476107753e-10,706665.593443114,493296.6393113773,1.645343367826905,0.6077758719268153,1.1485522450692405,1.432536808743703,0.6980623422004588
1486,MN64552,11607.5996,0.71381,4.99902,7.90388,2536.86011,3553.98999,0.73153,1.02483,4.131e-05,12.55412,2.77e-05,16.849976,8.192e-09,8.528e-09,2.4156152709119997e-10,1.6862019553599998e-10,723238.1050634731,504850.88483832334,1.4913357400722023,0.6705398208666182,1.041015625,1.4325776715140104,0.6980424307068506
1011,MN5233,19773.3007,0.66853,7.00195,10.05376,2531.87012,3787.22998,0.76098,1.13829,1.951e-05,16.945395,1.154e-05,13.347273,1.871e-08,2.208e-08,2.44034909813e-10,1.70343583296e-10,730643.4425538923,510010.7284311378,1.6906412478336224,0.5914915427985648,1.180117584179583,1.4326040646271316,0.6980295705500968
